HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Tag1,Answer.Tag2,Approve,Reject
3HA5ODM5KAIDYG3VB4T4BB0GF3QVSX,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:35:23 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:35:23 PST 2018,,,3II4UPYCOKXID3MQIH97Z9AO5BPQD9,AQS863BVGTZ14,Submitted,Thu Nov 29 19:54:46 PST 2018,Thu Nov 29 19:54:57 PST 2018,Sun Dec 02 19:54:57 PST 2018,,,,11,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041389925742985216/pu/img/r0OVbOy1wZLplh7x.jpg,flooding,4,,
3I01FDIL6MYYZ0MBQ4E4E7H5H2N2D2,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:17:57 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:17:57 PST 2018,,,3R0T90IZ1T2HVMMYFP9KLPO4ENGCGA,AQS863BVGTZ14,Approved,Sat Nov 24 19:08:11 PST 2018,Sat Nov 24 19:08:17 PST 2018,Tue Nov 27 19:08:17 PST 2018,2018-11-28 03:09:05 UTC,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040671777381212162/pu/img/N_tTCXn-mJeKW3vd.jpg,flooding,4,,
3IVKZBIBJ0Z8GF8B6FC0WA977OFHST,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:28:06 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:28:06 PST 2018,,,3SUWZRL0MZ3UVRH6Z36TZMBI5MDE6S,AQS863BVGTZ14,Submitted,Thu Nov 29 17:58:59 PST 2018,Thu Nov 29 17:59:03 PST 2018,Sun Dec 02 17:59:03 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040753572441251840/pu/img/5Rfc3S5y1PWgd0O0.jpg,flooding,4,,
3K2CEDRACBRVNTM1MCX3YKDPQTSTM3,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:37:21 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:37:21 PST 2018,,,3YHH42UU5C5DNM5JE0DG3GRB1GUL0N,AQS863BVGTZ14,Submitted,Thu Nov 29 21:22:16 PST 2018,Thu Nov 29 21:22:23 PST 2018,Sun Dec 02 21:22:23 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041828927432347648/pu/img/YrLEKZcaekCQCDKD.jpg,flooding,4,,
3L4YG5VW9NIL2AKRNTYLAQ89ETCDDM,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:47 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:47 PST 2018,,,3V0Z7YWSIZQNF1KR7RJ09DISPBQV28,AQS863BVGTZ14,Approved,Sat Nov 24 16:39:19 PST 2018,Sat Nov 24 16:39:24 PST 2018,Tue Nov 27 16:39:24 PST 2018,2018-11-28 00:40:05 UTC,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040724435362361346/pu/img/5RWsXxUrWenPxjxy.jpg,flooding,4,,
3MG8450X2O0G89Y3EXF5KKTMECAUPR,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:32:39 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:32:39 PST 2018,,,3FTYUGLFSVBTKH3SYPL41YFX9F2D5J,AQS863BVGTZ14,Submitted,Thu Nov 29 18:54:54 PST 2018,Thu Nov 29 18:55:00 PST 2018,Sun Dec 02 18:55:00 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040869450243747840/pu/img/KW0xuhR6yIuqlfEN.jpg,flooding,4,,
3MIVREZQVHON5PU6KWQSE2AYHHYQKH,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:32:40 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:32:40 PST 2018,,,3Y5140Z9DY6EL21XAIVTQ10RSKBIPC,AQS863BVGTZ14,Submitted,Thu Nov 29 19:45:18 PST 2018,Thu Nov 29 19:45:29 PST 2018,Sun Dec 02 19:45:29 PST 2018,,,,11,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040909924786745344/pu/img/leOCfc6lCbBml8Wd.jpg,flooding,4,,
3MWOYZD5WVELSJ2T2WQ4HPW2WBMNOC,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:49:45 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:49:45 PST 2018,,,3RGU30DZTBY4VAOQ0KO1LYLW0UQJMU,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 21:28:59 PST 2018,Thu Nov 29 21:29:10 PST 2018,Sun Dec 02 21:29:10 PST 2018,,,,11,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm_4n29X4AA5ZNt.jpg,flooding,4,,
3NCN4N1H1G719PDKYRLIB5W3PC2BNV,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:24:44 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:24:44 PST 2018,,,33IZTU6J82R8OP6K1LZOOGSH3GXXSG,AQS863BVGTZ14,Approved,Sat Nov 24 16:58:05 PST 2018,Sat Nov 24 16:58:10 PST 2018,Tue Nov 27 16:58:10 PST 2018,2018-11-28 00:59:05 UTC,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040729900108472320/pu/img/jP8sdiGCgrsEwF_h.jpg,flooding,4,,
3NKW03WTLMXE0PON9A9V2D4T4O7WQJ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:38:28 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:38:28 PST 2018,,,3GD6L00D3TNX0T8MAVIVHYPA6DPM1S,AQS863BVGTZ14,Submitted,Thu Nov 29 20:10:24 PST 2018,Thu Nov 29 20:10:33 PST 2018,Sun Dec 02 20:10:33 PST 2018,,,,9,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041742885429829632/pu/img/YWUhczbbbNFuQhyT.jpg,flooding,4,,
3OND0WXMHW576W3T5KSV7T5S6X6EHP,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:37 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:37 PST 2018,,,3YZ8UPK3VUC004NTZUY1P4PVNWICUZ,AQS863BVGTZ14,Submitted,Thu Nov 29 17:45:32 PST 2018,Thu Nov 29 17:46:03 PST 2018,Sun Dec 02 17:46:03 PST 2018,,,,31,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040746872393134080/pu/img/3gLRyhmjbeKgJ3p5.jpg,flooding,4,,
3P458N04Q17CX6RSH4FG8EKXXKZX2Z,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:31:44 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:31:44 PST 2018,,,32ZKVD547GDXR5I46A65RBTDSY03BD,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 20:55:56 PST 2018,Thu Nov 29 20:56:03 PST 2018,Sun Dec 02 20:56:03 PST 2018,,,,7,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040894736205111296/pu/img/y3IsBKnlpnxo6ok6.jpg,flooding,4,,
3P520RYKCHWCFZGKUI6RMEO5NC9U55,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:31:05 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:31:05 PST 2018,,,3LJ7UR74RI3KAAQ59EGXSBLDNN94NN,AQS863BVGTZ14,Submitted,Thu Nov 29 18:46:52 PST 2018,Thu Nov 29 18:46:59 PST 2018,Sun Dec 02 18:46:59 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040798128205553666/pu/img/qw7bmEd2haW_bkAh.jpg,flooding,4,,
3PCPFX4U40GCP32SJLZVYPIT9LHFQ4,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:30:03 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:30:03 PST 2018,,,35USIKEBNS6YPXUJS29CP95RJEEN6Q,AQS863BVGTZ14,Submitted,Thu Nov 29 18:32:53 PST 2018,Thu Nov 29 18:32:56 PST 2018,Sun Dec 02 18:32:56 PST 2018,,,,3,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040804052181901313/pu/img/qwOPyXo3YuTdM9up.jpg,flooding,4,,
3QI9WAYOGQ1SJQOUAWLWZJKHYAZ6SH,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:57 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:57 PST 2018,,,3FFJ6VRIL2EBXLXDTXG3B0ZJKBBI0F,AQS863BVGTZ14,Approved,Sat Nov 24 19:10:36 PST 2018,Sat Nov 24 19:10:41 PST 2018,Tue Nov 27 19:10:41 PST 2018,2018-11-28 03:11:05 UTC,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040725387506966528/pu/img/tcNjjFN6nT86076u.jpg,flooding,4,,
3R6RZGK0XF2AU2F4AALTTXOHWOLVYA,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:19:55 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:19:55 PST 2018,,,3VHHR074H47R5X53ZZYPIV1Y9UZ7L8,AQS863BVGTZ14,Submitted,Thu Nov 29 18:49:50 PST 2018,Thu Nov 29 18:49:57 PST 2018,Sun Dec 02 18:49:57 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040683018006880256/pu/img/OqfOQUjItaWi-Grt.jpg,flooding,4,,
3R868ACW4S2RHVZEH1OQ73U9F32ZGH,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:38:50 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:38:50 PST 2018,,,3L2IS5HSFB8JR8KKOK7F5FJ7M0XUN0,AQS863BVGTZ14,Submitted,Thu Nov 29 20:27:40 PST 2018,Thu Nov 29 20:27:44 PST 2018,Sun Dec 02 20:27:44 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041768995118964736/pu/img/zz7sH_R3WF83k4kN.jpg,flooding,4,,
3TKSOBLOHL6Z8GONV1G9KAW98NPBB7,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:40:02 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:40:02 PST 2018,,,3W2LOLRXLC5Q3A70NDKU8CFJL6ORKO,AQS863BVGTZ14,Submitted,Thu Nov 29 20:22:10 PST 2018,Thu Nov 29 20:22:16 PST 2018,Sun Dec 02 20:22:16 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1043328872748646402/pu/img/TtoeEmr72_sEhB8J.jpg,flooding,4,,
3TL87MO8CMF1Y6MFRGRZH3JZZFULFL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:33:01 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:33:01 PST 2018,,,35GMH2SV3F7KKXNAZZSNGMX9QM8EOI,AQS863BVGTZ14,Submitted,Thu Nov 29 19:41:40 PST 2018,Thu Nov 29 19:41:50 PST 2018,Sun Dec 02 19:41:50 PST 2018,,,,10,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040916382278451205/pu/img/8d9fBWBEq2m6bxxG.jpg,flooding,4,,
3TX9T2ZCB9RNEHPEW6S8T6GX9RSWZD,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:31:39 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:31:39 PST 2018,,,3QJOXOW4XKHWKU2YMJDAOI84VMTEM3,AQS863BVGTZ14,Submitted,Thu Nov 29 19:41:20 PST 2018,Thu Nov 29 19:41:24 PST 2018,Sun Dec 02 19:41:24 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040836051554775040/pu/img/Y3jymQlpAcvp3pYB.jpg,flooding,4,,
3TX9T2ZCB9RNEHPEW6S8T6GX9RSZWG,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:34:36 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:34:36 PST 2018,,,3SKRO2GZ72H2A58JPJ5F2LX6H8UK1L,AQS863BVGTZ14,Submitted,Thu Nov 29 20:07:40 PST 2018,Thu Nov 29 20:07:44 PST 2018,Sun Dec 02 20:07:44 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041033754863656960/pu/img/WAqMm-OfFwRJATk2.jpg,flooding,4,,
3UL5XDRDNC9EH297RF5MQM6GQLH580,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:20:33 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:20:33 PST 2018,,,3QIYRE09Y473IBTMMWXVUDEAB2B1NH,AQS863BVGTZ14,Approved,Sat Nov 24 16:31:46 PST 2018,Sat Nov 24 16:31:50 PST 2018,Tue Nov 27 16:31:50 PST 2018,2018-11-28 00:32:05 UTC,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040695405921677313/pu/img/B0PyVDJzE5vNP7tC.jpg,flooding,4,,
3ULIZ0H1VAVW62PMSUW7BCJ8CFB51G,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:20:11 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:20:11 PST 2018,,,30BUDKLTXELYCNHSUKWO7GXI9R2E5C,AQS863BVGTZ14,Submitted,Thu Nov 29 17:57:25 PST 2018,Thu Nov 29 17:57:30 PST 2018,Sun Dec 02 17:57:30 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040684329519771648/pu/img/nAw0jt8Ob5g8lpDB.jpg,flooding,4,,
3UOMW19E6DWGT5ZK8RLRS82ZGC2C5D,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:25:50 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:25:50 PST 2018,,,3Q5ZZ9ZEVP5H3M71HHAOF61WYO5585,AQS863BVGTZ14,Submitted,Thu Nov 29 18:53:59 PST 2018,Thu Nov 29 18:54:04 PST 2018,Sun Dec 02 18:54:04 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040736809590956032/pu/img/2veBVdBsWb8UBbPL.jpg,flooding,4,,
3UUIU9GZC5VXFM1VUDGHHI234Y35TQ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:37:58 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:37:58 PST 2018,,,3VAR3R6G1QR3BWDJMW6NOC1NFJAO8T,AQS863BVGTZ14,Submitted,Thu Nov 29 20:13:12 PST 2018,Thu Nov 29 20:13:22 PST 2018,Sun Dec 02 20:13:22 PST 2018,,,,10,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1042078870508331008/pu/img/LQI7SJyE4W6wQ_C_.jpg,flooding,4,,
3VCK0Q0PO540P2AA0BOTRO0KY85N0L,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:30:55 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:30:55 PST 2018,,,3QAPZX2QN537M0JB4UVBOKS2VG220E,AQS863BVGTZ14,Submitted,Thu Nov 29 18:41:22 PST 2018,Thu Nov 29 18:41:29 PST 2018,Sun Dec 02 18:41:29 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040816143504732160/pu/img/oCmTV9uKssCpNxnR.jpg,flooding,4,,
3VGZ74AYTG6E92O4PN4IW5TO6LGGCZ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:24:20 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:24:20 PST 2018,,,35GCEFQ6I6ET93LKCOM8DT0GJ1L3ZI,AQS863BVGTZ14,Submitted,Thu Nov 29 18:40:13 PST 2018,Thu Nov 29 18:40:18 PST 2018,Sun Dec 02 18:40:18 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040716829814124547/pu/img/n2jsJRmN-ycrwTYr.jpg,flooding,4,,
3W31J70BASMJBOKNFEPXUXLHD2YCKZ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:43:59 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:43:59 PST 2018,,,3B2X28YI3X5WOO5MPC43YE5X2P26BM,AQS863BVGTZ14,Submitted,Thu Nov 29 21:11:01 PST 2018,Thu Nov 29 21:11:06 PST 2018,Sun Dec 02 21:11:06 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm_-Xh9W0AAV7zj.jpg,flooding,4,,
3WYZV0QBFJ36LJRO0X8R97N1RQBXB0,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:17:57 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:17:57 PST 2018,,,3NGI5ARFTUV3LW5Z2BANY2J5BIZP1Q,AQS863BVGTZ14,Submitted,Thu Nov 29 18:29:54 PST 2018,Thu Nov 29 18:30:00 PST 2018,Sun Dec 02 18:30:00 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040671815075590144/pu/img/SZWEcGcGr0mz2icc.jpg,flooding,4,,
3X0EMNLXEPFGLON3JNPAG6V5SJJPVB,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:31:02 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:31:02 PST 2018,,,3P1L2B7AD2FYQ3X2GLFRTHNTZJ9OLF,AQS863BVGTZ14,Submitted,Thu Nov 29 20:21:19 PST 2018,Thu Nov 29 20:21:26 PST 2018,Sun Dec 02 20:21:26 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040795624197611520/pu/img/sP0Zjk3lUIJpnINt.jpg,flooding,4,,
3XABXM4AJ1V3AOS5B7TPOX17MH4Q8Y,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:32:03 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:32:03 PST 2018,,,39ZSFO5CA9MN8ITZ9MFNC82QDGSJUL,AQS863BVGTZ14,Submitted,Thu Nov 29 20:04:17 PST 2018,Thu Nov 29 20:04:22 PST 2018,Sun Dec 02 20:04:22 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040846534244352000/pu/img/4dEKGpKhjpRBmb95.jpg,flooding,4,,
3YO4AH2FPDALSZN2G3GAVIVP3JT0QM,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:37:23 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:37:23 PST 2018,,,3K4J6M3CXFJT27P0VBDTFUYGELKGA3,AQS863BVGTZ14,Submitted,Thu Nov 29 21:09:12 PST 2018,Thu Nov 29 21:09:17 PST 2018,Sun Dec 02 21:09:17 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041857029441171456/pu/img/1oMFpCNRrcfsz4cv.jpg,flooding,4,,
3ZG552ORAMUKTHMXHPEYKTNCH9S2V2,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:35:54 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:35:54 PST 2018,,,3JWH6J9I9T34V9BEOTQK0PRJXFQNBC,AQS863BVGTZ14,Submitted,Thu Nov 29 20:33:56 PST 2018,Thu Nov 29 20:34:02 PST 2018,Sun Dec 02 20:34:02 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041331576578162689/pu/img/So4uTbFqRzcKIc2g.jpg,flooding,4,,
3ZZAYRN1I6HJNW7DZSCGQO2ULT7TOI,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:37:26 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:37:26 PST 2018,,,3J4Q2Z4UTZTHM9MHZCEXRXZ9CRVQWI,AQS863BVGTZ14,Submitted,Thu Nov 29 20:02:58 PST 2018,Thu Nov 29 20:03:02 PST 2018,Sun Dec 02 20:03:02 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041858227342725120/pu/img/g-n6GtRp34T8h426.jpg,flooding,4,,
3PKVGQTFIHAI1VYN1QGJS0ZEBJOYR2,31WLO1EP3YO5IZGXJX4BQ4UZRR5QSO,Tagging Damage of Hurricane Images,Tagging Damage of Hurricane Images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sun Nov 25 12:09:10 PST 2018,1,BatchId:214880;OriginalHitTemplateId:920937246;,60,259200,Sun Dec 02 12:09:10 PST 2018,,,31T4R4OBOT6Y2TBXMM5QFCBBFLK7CR,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 17:26:33 PST 2018,Thu Nov 29 17:27:14 PST 2018,Sun Dec 02 17:27:14 PST 2018,,,,41,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm87vqEUUAE06Op.jpg,flooding,4,,
